440,18033,Miles,Killebrew,S,28,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18033-miles-killebrew.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18033-miles-killebrew.svg,27
462,18134,Will,Parks,SS,39,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18134-will-parks.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18134-will-parks.svg,25
471,18244,Antwaun,Woods,DT,92,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18244-antwaun-woods.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18244-antwaun-woods.svg,1
475,18167,Joe,Walker,ILB,59,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18167-joe-walker.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18167-joe-walker.svg,1
506,18573,Lafayette,Pitts,DB,38,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18573-lafayette-pitts.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18573-lafayette-pitts.svg,2
514,18599,George,Fant,OT,76,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18599-george-fant.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18599-george-fant.svg,25
525,18825,Zach,Triner,LS,97,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18825-zach-triner.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18825-zach-triner.svg,30
526,18900,Mo,Alie-Cox,TE,81,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18900-mo-alie-cox.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18900-mo-alie-cox.svg,14
531,18890,Patrick,Mahomes,QB,15,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18890-patrick-mahomes.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18890-patrick-mahomes.svg,16
540,18917,Marlon,Humphrey,CB,44,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18917-marlon-humphrey.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18917-marlon-humphrey.svg,3
550,18922,Ryan,Ramczyk,OT,71,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18922-ryan-ramczyk.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18922-ryan-ramczyk.svg,23
564,18936,Raekwon,McMillan,LB,46,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18936-raekwon-mcmillan.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18936-raekwon-mcmillan.svg,22
352,17920,Carson,Wentz,QB,11,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/17920-carson-wentz.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/17920-carson-wentz.svg,32
360,17947,Kenny,Clark,NT,97,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/17947-kenny-clark.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/17947-kenny-clark.svg,12
392,17981,Jarran,Reed,DT,90,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/17981-jarran-reed.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/17981-jarran-reed.svg,12
401,17993,Adam,Gotsis,DE,96,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/17993-adam-gotsis.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/17993-adam-gotsis.svg,15
411,18081,Halapoulivaati,Vaitai,G,72,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18081-halapoulivaati-vaitai.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18081-halapoulivaati-vaitai.svg,11
415,17997,Maliek,Collins,DL,96,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/17997-maliek-collins.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/17997-maliek-collins.svg,13
424,18056,Dean,Lowry,DE,94,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18056-dean-lowry.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18056-dean-lowry.svg,12
446,18018,Jacoby,Brissett,QB,7,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18018-jacoby-brissett.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18018-jacoby-brissett.svg,8
457,18137,Ted,Karras,C,64,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18137-ted-karras.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18137-ted-karras.svg,7
468,18143,Stephen,Weatherly,DE,91,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18143-stephen-weatherly.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18143-stephen-weatherly.svg,8
481,18209,Marcus,Johnson,WR,6,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18209-marcus-johnson.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18209-marcus-johnson.svg,29
486,18164,Austin,Blythe,G,63,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18164-austin-blythe.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18164-austin-blythe.svg,28
489,18555,Morgan,Fox,DE,70,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18555-morgan-fox.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18555-morgan-fox.svg,17
501,18577,Dont'e,Deayon,CB,21,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18577-dont%27e-deayon.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18577-dont%27e-deayon.svg,18
510,18416,Justin,Murray,OT,71,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18416-justin-murray.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18416-justin-murray.svg,1
521,18872,Dalvin,Cook,RB,4,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18872-dalvin-cook.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18872-dalvin-cook.svg,21
532,18914,Mike,Williams,WR,81,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18914-mike-williams.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18914-mike-williams.svg,17
547,18878,Alvin,Kamara,RB,41,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18878-alvin-kamara.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18878-alvin-kamara.svg,23
363,17958,Emmanuel,Ogbah,DE,91,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/17958-emmanuel-ogbah.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/17958-emmanuel-ogbah.svg,20
390,17961,Sterling,Shepard,WR,3,,f,t,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/17961-sterling-shepard.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/17961-sterling-shepard.svg,24
400,17987,Cody,Whitehair,C,65,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/17987-cody-whitehair.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/17987-cody-whitehair.svg,6
408,18052,Blake,Martinez,LB,54,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18052-blake-martinez.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18052-blake-martinez.svg,24
419,18011,Le'Raven,Clark,OT,74,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18011-le%27raven-clark.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18011-le%27raven-clark.svg,26
429,18016,Kyler,Fackrell,OLB,57,,f,t,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18016-kyler-fackrell.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18016-kyler-fackrell.svg,19
442,18035,Nick,Kwiatkoski,ILB,53,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18035-nick-kwiatkoski.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18035-nick-kwiatkoski.svg,2
461,18203,Jake,Brendel,C,64,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18203-jake-brendel.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18203-jake-brendel.svg,29
478,18268,Romeo,Okwara,OLB,95,,f,t,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18268-romeo-okwara.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18268-romeo-okwara.svg,11
504,18361,Chester,Rogers,WR,,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18361-chester-rogers.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18361-chester-rogers.svg,13
512,18803,Leonard,Fournette,RB,7,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18803-leonard-fournette.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18803-leonard-fournette.svg,30
522,18807,Myles,Garrett,DE,95,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18807-myles-garrett.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18807-myles-garrett.svg,8
530,18877,Christian,McCaffrey,RB,22,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18877-christian-mccaffrey.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18877-christian-mccaffrey.svg,5
536,18901,O.J.,Howard,TE,8,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18901-o.j.-howard.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18901-o.j.-howard.svg,4
542,18905,Marshon,Lattimore,CB,23,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18905-marshon-lattimore.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18905-marshon-lattimore.svg,23
552,18911,Derek,Barnett,DE,96,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18911-derek-barnett.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18911-derek-barnett.svg,26
554,18930,Tyus,Bowser,OLB,54,,f,t,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18930-tyus-bowser.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18930-tyus-bowser.svg,3
555,18932,DeMarcus,Walker,DE,95,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18932-demarcus-walker.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18932-demarcus-walker.svg,31
559,18896,Cyril,Grayson Jr.,WR,15,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18896-cyril-grayson%20jr..svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18896-cyril-grayson%20jr..svg,30
562,18934,Quincy,Wilson,CB,36,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18934-quincy-wilson.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18934-quincy-wilson.svg,20
366,17941,Robert,Nkemdiche,NT,50,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/17941-robert-nkemdiche.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/17941-robert-nkemdiche.svg,29
388,17956,Noah,Spence,DE,52,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/17956-noah-spence.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/17956-noah-spence.svg,7
397,18069,Matt,Ioannidis,DT,99,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18069-matt-ioannidis.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18069-matt-ioannidis.svg,5
413,18012,Jordan,Jenkins,DL,50,,f,t,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18012-jordan-jenkins.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18012-jordan-jenkins.svg,13
418,18008,Joe,Thuney,G,62,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18008-joe-thuney.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18008-joe-thuney.svg,16
428,18089,Rashard,Higgins,WR,17,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18089-rashard-higgins.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18089-rashard-higgins.svg,5
443,18112,Wes,Schweitzer,G,71,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18112-wes-schweitzer.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18112-wes-schweitzer.svg,32
460,18269,Geronimo,Allison,WR,82,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18269-geronimo-allison.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18269-geronimo-allison.svg,2
470,18197,Alex,Erickson,WR,86,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18197-alex-erickson.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18197-alex-erickson.svg,32
474,18215,Ka'imi,Fairbairn,K,7,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18215-ka%27imi-fairbairn.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18215-ka%27imi-fairbairn.svg,13
508,18598,Brandin,Bryant,DT,93,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18598-brandin-bryant.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18598-brandin-bryant.svg,4
517,18716,Garrett,Griffin,TE,86,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18716-garrett-griffin.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18716-garrett-griffin.svg,11
544,18921,Charles,Harris,OLB,53,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18921-charles-harris.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18921-charles-harris.svg,11
368,17954,Germain,Ifedi,G,74,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/17954-germain-ifedi.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/17954-germain-ifedi.svg,2
374,17943,Shaq,Lawson,DE,90,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/17943-shaq-lawson.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/17943-shaq-lawson.svg,4
386,17960,Michael,Thomas,WR,13,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/17960-michael-thomas.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/17960-michael-thomas.svg,23
395,18058,Tajaé,Sharpe,WR,88,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18058-taja%C3%A9-sharpe.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18058-taja%C3%A9-sharpe.svg,6
427,18030,Chris,Moore,WR,15,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18030-chris-moore.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18030-chris-moore.svg,13
432,18065,Quinton,Jefferson,DT,77,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18065-quinton-jefferson.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18065-quinton-jefferson.svg,28
437,18072,Joe,Haeg,OT,71,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18072-joe-haeg.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18072-joe-haeg.svg,27
444,18082,Tyreek,Hill,WR,10,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18082-tyreek-hill.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18082-tyreek-hill.svg,20
459,18135,Kevon,Seymour,CB,25,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18135-kevon-seymour.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18135-kevon-seymour.svg,3
469,18321,Jarrod,Wilson,FS,,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18321-jarrod-wilson.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18321-jarrod-wilson.svg,24
477,18103,Jakeem,Grant Sr.,WR,9,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18103-jakeem-grant%20sr..svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18103-jakeem-grant%20sr..svg,8
483,18177,Jonathan,Jones,CB,31,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18177-jonathan-jones.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18177-jonathan-jones.svg,22
484,18422,Kalif,Raymond,WR,11,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18422-kalif-raymond.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18422-kalif-raymond.svg,11
488,18162,Tyler,Matakevich,ILB,44,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18162-tyler-matakevich.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18162-tyler-matakevich.svg,4
502,18576,Andrew,Adams,SS,24,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18576-andrew-adams.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18576-andrew-adams.svg,24
516,18811,Mitch,Trubisky,QB,10,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18811-mitch-trubisky.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18811-mitch-trubisky.svg,27
534,18916,T.J.,Watt,OLB,90,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18916-t.j.-watt.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18916-t.j.-watt.svg,27
546,18909,Haason,Reddick,OLB,7,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18909-haason-reddick.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18909-haason-reddick.svg,26
553,18883,JuJu,Smith-Schuster,WR,9,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18883-juju-smith-schuster.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18883-juju-smith-schuster.svg,16
557,18927,Budda,Baker,FS,3,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18927-budda-baker.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18927-budda-baker.svg,1
561,18899,Garett,Bolles,OT,72,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18899-garett-bolles.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18899-garett-bolles.svg,10
409,17992,James,Bradberry,CB,24,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/17992-james-bradberry.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/17992-james-bradberry.svg,26
417,18037,De'Vondre,Campbell,OLB,59,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18037-de%27vondre-campbell.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18037-de%27vondre-campbell.svg,12
421,18040,Juston,Burris,SS,31,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18040-juston-burris.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18040-juston-burris.svg,5
431,18055,Dak,Prescott,QB,4,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18055-dak-prescott.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18055-dak-prescott.svg,9
441,18017,Javon,Hargrave,DT,97,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18017-javon-hargrave.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18017-javon-hargrave.svg,26
464,18316,Mike,Hilton,CB,21,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18316-mike-hilton.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18316-mike-hilton.svg,7
482,18161,Clayton,Fejedelem,SS,42,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18161-clayton-fejedelem.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18161-clayton-fejedelem.svg,20
503,18559,Cory,Littleton,ILB,55,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18559-cory-littleton.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18559-cory-littleton.svg,5
511,18761,Isaiah,Williams,G,72,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18761-isaiah-williams.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18761-isaiah-williams.svg,25
520,18710,Lucas,Patrick,C,62,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18710-lucas-patrick.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18710-lucas-patrick.svg,6
528,18857,Deshaun,Watson,QB,4,,f,t,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18857-deshaun-watson.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18857-deshaun-watson.svg,8
538,18880,Chris,Godwin,WR,14,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18880-chris-godwin.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18880-chris-godwin.svg,30
549,18938,Dalvin,Tomlinson,NT,94,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18938-dalvin-tomlinson.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18938-dalvin-tomlinson.svg,21
558,18928,Curtis,Samuel,WR,10,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18928-curtis-samuel.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18928-curtis-samuel.svg,32
560,18913,Jarrad,Davis,ILB,40,,t,f,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/images/18913-jarrad-davis.svg,https://playible-api-dev.s3.ap-southeast-1.amazonaws.com/media/athlete/nfl/animations/18913-jarrad-davis.svg,11
